,recorded_time,pm25,pm10,station,is_published
5151,2017-03-08 15:00:00,9.02,47.46,6,1
5152,2017-03-08 16:00:00,6.44,35.12,6,1
5153,2017-03-08 17:00:00,15.91,43.76,6,1
5154,2017-03-08 18:00:00,19.55,58.81,6,1
5155,2017-03-08 19:00:00,20.91,55.45,6,1
5156,2017-03-08 20:00:00,23.04,70.28,6,1
5157,2017-03-08 21:00:00,24.1,102.07,6,1
5158,2017-03-08 22:00:00,20.12,75.43,6,1
5159,2017-03-08 23:00:00,27.41,76.21,6,1
5160,2017-04-08 00:00:00,6.09,36.65,6,1
5161,2017-04-08 01:00:00,9.0,37.91,6,1
5162,2017-04-08 02:00:00,23.44,42.23,6,1
5163,2017-04-08 03:00:00,16.04,27.89,6,1
5164,2017-04-08 04:00:00,8.11,22.7,6,1
5165,2017-04-08 05:00:00,29.22,76.63,6,1
5166,2017-04-08 06:00:00,35.95,102.8,6,1
5167,2017-04-08 07:00:00,9.18,34.02,6,1
5168,2017-04-08 08:00:00,20.33,43.74,6,1
5169,2017-04-08 09:00:00,33.22,87.4,6,1
5170,2017-04-08 10:00:00,20.75,40.67,6,1
5171,2017-04-08 11:00:00,18.38,20.68,6,1
5172,2017-04-08 12:00:00,9.99,28.91,6,1
5173,2017-04-08 13:00:00,13.66,42.84,6,1
5174,2017-04-08 14:00:00,12.33,35.05,6,1
5175,2017-04-08 15:00:00,10.79,58.71,6,1
5176,2017-04-08 16:00:00,11.16,47.91,6,1
5177,2017-04-08 17:00:00,5.69,30.42,6,1
5178,2017-04-08 18:00:00,16.8,58.73,6,1
5179,2017-04-08 19:00:00,18.4,68.63,6,1
5180,2017-04-08 20:00:00,17.57,71.38,6,1
5181,2017-04-08 21:00:00,10.64,57.55,6,1
5182,2017-04-08 22:00:00,7.93,48.8,6,1
5183,2017-04-08 23:00:00,10.3,69.16,6,1
5184,2017-05-08 00:00:00,20.83,57.33,6,1
5185,2017-05-08 01:00:00,18.85,76.52,6,1
5186,2017-05-08 02:00:00,18.26,30.78,6,1
5187,2017-05-08 03:00:00,19.53,49.36,6,1
5188,2017-05-08 04:00:00,32.9,68.66,6,1
5189,2017-05-08 05:00:00,26.34,51.44,6,1
5190,2017-05-08 06:00:00,20.42,46.84,6,1
5191,2017-05-08 07:00:00,13.17,29.09,6,1
5192,2017-05-08 08:00:00,34.83,69.11,6,1
5193,2017-05-08 09:00:00,100.41,296.12,6,1
5194,2017-05-08 10:00:00,14.73,42.9,6,1
5195,2017-05-08 11:00:00,14.59,44.18,6,1
5196,2017-05-08 12:00:00,1.2,6.35,6,1
5197,2017-05-08 13:00:00,15.04,42.0,6,1
5198,2017-05-08 14:00:00,17.34,57.67,6,1
5199,2017-05-08 15:00:00,6.11,28.28,6,1
5200,2017-05-08 16:00:00,11.17,34.46,6,1
5201,2017-05-08 17:00:00,21.65,45.24,6,1
5202,2017-05-08 18:00:00,24.14,57.15,6,1
5203,2017-05-08 19:00:00,16.84,61.36,6,1
5204,2017-05-08 20:00:00,17.02,49.62,6,1
5205,2017-05-08 21:00:00,14.87,55.18,6,1
5206,2017-05-08 22:00:00,19.63,54.02,6,1
5207,2017-05-08 23:00:00,9.71,46.46,6,1
5208,2017-06-08 00:00:00,18.15,48.82,6,1
5209,2017-06-08 01:00:00,13.92,54.88,6,1
5210,2017-06-08 02:00:00,15.01,37.31,6,1
5211,2017-06-08 03:00:00,12.36,34.99,6,1
5212,2017-06-08 04:00:00,14.9,34.92,6,1
5213,2017-06-08 05:00:00,10.27,36.46,6,1
5214,2017-06-08 06:00:00,18.94,40.87,6,1
5215,2017-06-08 07:00:00,2.33,28.95,6,1
5216,2017-06-08 08:00:00,32.78,66.87,6,1
5217,2017-06-08 09:00:00,27.82,47.9,6,1
5218,2017-06-08 10:00:00,10.11,35.8,6,1
5219,2017-06-08 11:00:00,8.89,29.49,6,1
5220,2017-06-08 12:00:00,21.99,54.04,6,1
5221,2017-06-08 13:00:00,12.63,23.96,6,1
5222,2017-06-08 14:00:00,10.01,26.27,6,1
5223,2017-06-08 15:00:00,13.23,29.36,6,1
5224,2017-06-08 16:00:00,1.85,38.01,6,1
5225,2017-06-08 17:00:00,9.5,46.51,6,1
5226,2017-06-08 18:00:00,31.93,50.89,6,1
5227,2017-06-08 19:00:00,21.63,50.96,6,1
5228,2017-06-08 20:00:00,19.9,77.66,6,1
5229,2017-06-08 21:00:00,16.13,52.33,6,1
5230,2017-06-08 22:00:00,10.64,53.01,6,1
5231,2017-06-08 23:00:00,18.92,59.02,6,1
5232,2017-07-08 00:00:00,40.34,81.8,6,1
5233,2017-07-08 01:00:00,12.17,38.01,6,1
5234,2017-07-08 02:00:00,11.59,22.4,6,1
5235,2017-07-08 03:00:00,10.52,31.51,6,1
5236,2017-07-08 04:00:00,22.29,38.54,6,1
5237,2017-07-08 05:00:00,33.18,54.28,6,1
5238,2017-07-08 06:00:00,35.24,113.47,6,1
5239,2017-07-08 07:00:00,16.8,48.1,6,1
5240,2017-07-08 08:00:00,48.33,86.57,6,1
5241,2017-07-08 09:00:00,24.91,54.37,6,1
